Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Australia,AUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.888141762857418,0.858663481694275,0.841112772963625,0.805643688680541,0.779879421130854,0.766004176853323,0.744268371593865,0.722478384341966,0.72207539130851,0.696446170532743,0.672571383689743,0.649051183361626,0.624579097688728,0.594378740021727,0.578610311912183,0.553588428346051,0.525306913262135,0.503829025618313,0.486149605973016,0.450476635676676,0.456608218571384,0.420201003810906,0.406224405903041,0.365833358956666,0.344603071356195,0.350226267299368,0.345407954062954,0.333636539455933,0.316051559391686,0.300443510912544,0.278380147693197,..,..
Australia,AUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17381.4400129867,17836.1740048755,18254.3578855016,19216.5661947223,20170.957675197,21037.2241707189,22130.4774533638,23123.4268586218,24377.4178638635,25468.2183053741,26521.0784018233,27626.0599698301,29016.6783446771,30106.2907018786,31746.5324539484,33018.163222623,34822.9751646044,36628.96879145,37517.8538515397,40306.6427837685,39363.6180573612,42018.1179436528,42847.2967465311,45907.7546796056,46882.1855716637,46251.4086848715,47249.4348152753,48400.2457875228,50192.9573282841,51909.0151023258,53066.4909886668,55947.0522280521,62625.357642365
Austria,AUT,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.389774285403622,0.39042046925508,0.345411901780835,0.336437299945445,0.324370598058573,0.32483899472025,0.332020786063922,0.316998424017198,0.303934891670399,0.285782778840266,0.269925261054814,0.284250571274705,0.275310986257009,0.285240891309874,0.274645162929167,0.26465074515036,0.237975705175536,0.217792176315649,0.205736085092856,0.188697638180789,0.199146959114845,0.183030137311398,0.166256843418158,0.161804808458332,0.148790434287578,0.14677081849894,0.138386888770511,0.138206091249484,0.12541970562879,0.121655232917409,0.115836490688388,..,..
Austria,AUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19473.0819594859,20617.5829787127,21293.2648588333,21732.8710942007,22642.8477256733,23698.109130502,24560.6240085942,25426.662812476,26675.6502354234,27606.4830303088,29381.6848770115,29708.49357024,31178.6933297272,32145.8705108106,33774.0180945488,35013.7140443423,37659.732973109,39435.60573762,41316.225176699,40918.5200993586,42007.2937461255,44452.7327457999,46457.3457770311,47922.0491207455,48799.7154676985,49865.9039424185,52684.0171130768,54172.9867888254,56937.944282984,59704.2233778226,57258.6902272271,59962.8270521703,67935.8479736373
Azerbaijan,AZE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.41887164670793,1.34532635122215,2.07658007261798,1.99256462869116,1.69454117437036,1.8233737105873,1.48013206091466,1.33968598312923,1.20438201309897,1.09044074803564,1.01725060206154,0.86304458580361,0.770046588271259,0.7478013481516,0.660561225881718,0.531134053841009,0.388749179459319,0.274402739601546,0.267896617370881,0.203939967956743,0.182924850813394,0.200893827111615,0.202984359960954,0.191144614865316,0.19385342940679,0.220424849052734,0.229904158877353,0.22965400419592,0.226279703609158,0.235377118531862,0.234473648171088,..,..
Azerbaijan,AZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5253.44660826408,5321.81099375037,4149.74660557513,3217.65149470211,2603.60192877256,2317.59069546393,2366.63815438445,2522.62837120686,2779.61552655268,3000.92505671238,3381.66620983258,3770.85228711686,4159.94056320335,4639.79442615882,5159.85941090733,6740.4240629969,9243.49764554313,11732.8414907335,12969.2003782405,13972.5947839401,14678.7737395302,14804.5744507911,15957.7188502849,17188.9455056612,17443.8782563094,14938.4011276715,14371.0227410092,14121.4069355591,14551.2001141105,15054.544606509,14495.6569721312,15927.2101484962,17764.4455885439
"Bahamas, The",BHS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.372086930516803,0.388805253371423,0.370091375221218,0.336895887991251,0.324075201868086,0.316368718056685,0.293520289929091,0.241625235174964,0.307011679404612,0.275888652064747,0.257555733936645,0.236062632518075,0.230134352711755,0.233785539381465,0.223409913380341,0.195591718768701,0.180441663442459,0.175467915214189,0.180778047483221,0.190037488889119,0.182256302857902,0.19571135973791,0.207716911180906,0.243735985832531,0.207105988839857,0.177061220053184,0.160487121486248,0.159646873249974,0.197778562514519,0.18365600040184,0.22194192528325,..,..
"Bahamas, The",BHS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20002.7566063667,19428.3572930078,18710.0329956853,18799.7135045448,19412.841903513,20303.9975527411,21168.8809689023,22625.8831654612,21487.9821619647,24076.6658694686,25269.6180593249,26146.2246218724,26914.6036364937,26739.4318805505,27328.2988602734,28747.1631073826,29961.367908892,30779.6945671317,30207.9556391706,28715.5719610069,29095.4846700745,29512.3200324802,30169.9090943945,29845.7022928189,31255.2112660817,31746.8033825774,32112.2038931048,34067.8461834433,35167.3994998896,35299.1114915221,27224.4708566162,33162.2654340922,40378.5517454402
Bahrain,BHR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.806492954417792,0.675815082055378,0.734594294947607,0.676893944616456,0.679952714911615,0.648655962831946,0.639830348390088,0.62135425113133,0.630001507627272,0.594171573894762,0.56696390390934,0.558368239454098,0.55909929485609,0.537444866862821,0.488782766991582,0.512370879508601,0.507263903458144,0.466546241482934,0.46385052465174,0.448661456360163,0.446381284821738,0.429647475141694,0.412509269672654,0.426084312178459,0.443533782464664,0.487696778439516,0.474706091779376,0.42808654209144,0.413814492880538,0.425278853883694,0.433617032601588,..,..
Bahrain,BHR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25731.1649187926,28594.0918342748,30129.9623716511,33643.6304591696,33149.5742476964,34045.3942781628,34962.9567076082,35548.6561420837,36559.2764541062,37570.9167849775,39360.4320898099,40186.9453085917,41161.5625780613,42900.8133510832,44006.7127561133,44780.1156664312,45651.591942431,47380.1664464359,48078.8438742404,46708.7358567087,47929.443463014,49960.2678680839,53778.4886740831,53672.1042194471,52073.9846164495,45900.7030253586,45281.3019203255,48929.4470119951,50114.1503913545,51879.7363438765,50682.7595647482,54901.5126284982,61227.8972211496
